ticker,year,company_name,exchange,icb_l1,icb_l2,expected_filename,priority,search_status,source,notes
LGL,2013,Công ty Cổ phần Đầu tư và Phát triển Đô thị Long Giang,HOSE,Tài chính,Bất động sản,LGL_2013_BCTN.pdf,P3,pending,,
LHC,2012,Công ty Cổ phần Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,Công nghiệp,Xây dựng và Vật liệu,LHC_2012_BCTN.pdf,P3,pending,,
LHC,2013,Công ty Cổ phần Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,Công nghiệp,Xây dựng và Vật liệu,LHC_2013_BCTN.pdf,P3,pending,,
LHC,2014,Công ty Cổ phần Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,Công nghiệp,Xây dựng và Vật liệu,LHC_2014_BCTN.pdf,P3,pending,,
LHG,2012,Công ty Cổ phần Long Hậu,HOSE,Tài chính,Bất động sản,LHG_2012_BCTN.pdf,P3,pending,,
LIC,2010,Tổng Công ty LICOGI - Công ty Cổ phần,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LIC_2010_BCTN.pdf,P3,pending,,
LIC,2011,Tổng Công ty LICOGI - Công ty Cổ phần,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LIC_2011_BCTN.pdf,P3,pending,,
LIC,2012,Tổng Công ty LICOGI - Công ty Cổ phần,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LIC_2012_BCTN.pdf,P3,pending,,
LIC,2013,Tổng Công ty LICOGI - Công ty Cổ phần,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LIC_2013_BCTN.pdf,P3,pending,,
LIC,2014,Tổng Công ty LICOGI - Công ty Cổ phần,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LIC_2014_BCTN.pdf,P3,pending,,
LIC,2015,Tổng Công ty LICOGI - Công ty Cổ phần,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LIC_2015_BCTN.pdf,P3,pending,,
LIC,2016,Tổng Công ty LICOGI - Công ty Cổ phần,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LIC_2016_BCTN.pdf,P3,pending,,
LIG,2011,Công ty Cổ phần Licogi 13,HNX,Công nghiệp,Xây dựng và Vật liệu,LIG_2011_BCTN.pdf,P3,pending,,
LIG,2014,Công ty Cổ phần Licogi 13,HNX,Công nghiệp,Xây dựng và Vật liệu,LIG_2014_BCTN.pdf,P3,pending,,
LKW,2011,Công ty Cổ phần Cấp nước Long Khánh,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",LKW_2011_BCTN.pdf,P3,pending,,
LKW,2025,Công ty Cổ phần Cấp nước Long Khánh,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",LKW_2025_BCTN.pdf,P3,pending,,
LLM,2010,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LLM_2010_BCTN.pdf,P3,pending,,
LLM,2011,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LLM_2011_BCTN.pdf,P3,pending,,
LLM,2012,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LLM_2012_BCTN.pdf,P3,pending,,
LLM,2013,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LLM_2013_BCTN.pdf,P3,pending,,
LLM,2014,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LLM_2014_BCTN.pdf,P3,pending,,
LLM,2015,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LLM_2015_BCTN.pdf,P3,pending,,
LM3,2010,Công ty Cổ phần Lilama 3,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LM3_2010_BCTN.pdf,P3,pending,,
LM3,2011,Công ty Cổ phần Lilama 3,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LM3_2011_BCTN.pdf,P3,pending,,
LM3,2012,Công ty Cổ phần Lilama 3,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LM3_2012_BCTN.pdf,P3,pending,,
LM3,2013,Công ty Cổ phần Lilama 3,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LM3_2013_BCTN.pdf,P3,pending,,
LM3,2025,Công ty Cổ phần Lilama 3,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LM3_2025_BCTN.pdf,P3,pending,,
LM7,2010,Công ty Cổ phần Lilama 7,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LM7_2010_BCTN.pdf,P3,pending,,
LM7,2011,Công ty Cổ phần Lilama 7,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LM7_2011_BCTN.pdf,P3,pending,,
LM7,2012,Công ty Cổ phần Lilama 7,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LM7_2012_BCTN.pdf,P3,pending,,
LM7,2013,Công ty Cổ phần Lilama 7,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LM7_2013_BCTN.pdf,P3,pending,,
LM7,2025,Công ty Cổ phần Lilama 7,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LM7_2025_BCTN.pdf,P3,pending,,
LM8,2010,Công ty Cổ phần Lilama 18,HOSE,Công nghiệp,Xây dựng và Vật liệu,LM8_2010_BCTN.pdf,P3,pending,,
LM8,2011,Công ty Cổ phần Lilama 18,HOSE,Công nghiệp,Xây dựng và Vật liệu,LM8_2011_BCTN.pdf,P3,pending,,
LM8,2012,Công ty Cổ phần Lilama 18,HOSE,Công nghiệp,Xây dựng và Vật liệu,LM8_2012_BCTN.pdf,P3,pending,,
LM8,2013,Công ty Cổ phần Lilama 18,HOSE,Công nghiệp,Xây dựng và Vật liệu,LM8_2013_BCTN.pdf,P3,pending,,
LM8,2025,Công ty Cổ phần Lilama 18,HOSE,Công nghiệp,Xây dựng và Vật liệu,LM8_2025_BCTN.pdf,P1,pending,,
LMC,2010,Công ty Cổ phần LUMI Holdings,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LMC_2010_BCTN.pdf,P3,pending,,
LMC,2011,Công ty Cổ phần LUMI Holdings,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LMC_2011_BCTN.pdf,P3,pending,,
LMC,2012,Công ty Cổ phần LUMI Holdings,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LMC_2012_BCTN.pdf,P3,pending,,
LMC,2013,Công ty Cổ phần LUMI Holdings,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LMC_2013_BCTN.pdf,P3,pending,,
LMC,2014,Công ty Cổ phần LUMI Holdings,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LMC_2014_BCTN.pdf,P3,pending,,
LMC,2015,Công ty Cổ phần LUMI Holdings,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LMC_2015_BCTN.pdf,P3,pending,,
LMC,2016,Công ty Cổ phần LUMI Holdings,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LMC_2016_BCTN.pdf,P3,pending,,
LMC,2017,Công ty Cổ phần LUMI Holdings,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LMC_2017_BCTN.pdf,P3,pending,,
LMH,2010,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2010_BCTN.pdf,P3,pending,,
LMH,2011,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2011_BCTN.pdf,P3,pending,,
LMH,2012,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2012_BCTN.pdf,P3,pending,,
LMH,2013,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2013_BCTN.pdf,P3,pending,,
LMH,2014,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2014_BCTN.pdf,P3,pending,,
LMH,2015,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2015_BCTN.pdf,P3,pending,,
LMH,2016,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2016_BCTN.pdf,P3,pending,,
LMH,2017,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2017_BCTN.pdf,P3,pending,,
LMH,2018,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2018_BCTN.pdf,P3,pending,,
LMH,2020,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2020_BCTN.pdf,P3,pending,,
LMH,2025,Công ty Cổ phần Quốc Tế Holding,UPCOM,Tài chính,Bất động sản,LMH_2025_BCTN.pdf,P3,pending,,
LMI,2010,Công ty Cổ phần Đầu tư Xây dựng Lắp máy IDICO,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LMI_2010_BCTN.pdf,P3,pending,,
LMI,2011,Công ty Cổ phần Đầu tư Xây dựng Lắp máy IDICO,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LMI_2011_BCTN.pdf,P3,pending,,
LMI,2012,Công ty Cổ phần Đầu tư Xây dựng Lắp máy IDICO,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LMI_2012_BCTN.pdf,P3,pending,,
LMI,2013,Công ty Cổ phần Đầu tư Xây dựng Lắp máy IDICO,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LMI_2013_BCTN.pdf,P3,pending,,
LNC,2010,Công ty Cổ phần Lệ Ninh,UPCOM,Nguyên vật liệu,Hóa chất,LNC_2010_BCTN.pdf,P3,pending,,
LNC,2011,Công ty Cổ phần Lệ Ninh,UPCOM,Nguyên vật liệu,Hóa chất,LNC_2011_BCTN.pdf,P3,pending,,
LNC,2012,Công ty Cổ phần Lệ Ninh,UPCOM,Nguyên vật liệu,Hóa chất,LNC_2012_BCTN.pdf,P3,pending,,
LNC,2013,Công ty Cổ phần Lệ Ninh,UPCOM,Nguyên vật liệu,Hóa chất,LNC_2013_BCTN.pdf,P3,pending,,
LNC,2014,Công ty Cổ phần Lệ Ninh,UPCOM,Nguyên vật liệu,Hóa chất,LNC_2014_BCTN.pdf,P3,pending,,
LNC,2015,Công ty Cổ phần Lệ Ninh,UPCOM,Nguyên vật liệu,Hóa chất,LNC_2015_BCTN.pdf,P3,pending,,
LNC,2016,Công ty Cổ phần Lệ Ninh,UPCOM,Nguyên vật liệu,Hóa chất,LNC_2016_BCTN.pdf,P3,pending,,
LNC,2017,Công ty Cổ phần Lệ Ninh,UPCOM,Nguyên vật liệu,Hóa chất,LNC_2017_BCTN.pdf,P3,pending,,
LO5,2010,Công ty Cổ phần Lilama 5,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LO5_2010_BCTN.pdf,P3,pending,,
LO5,2011,Công ty Cổ phần Lilama 5,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LO5_2011_BCTN.pdf,P3,pending,,
LO5,2012,Công ty Cổ phần Lilama 5,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LO5_2012_BCTN.pdf,P3,pending,,
LO5,2013,Công ty Cổ phần Lilama 5,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LO5_2013_BCTN.pdf,P3,pending,,
LO5,2025,Công ty Cổ phần Lilama 5,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LO5_2025_BCTN.pdf,P3,pending,,
LPB,2016,Ngân hàng Thương mại Cổ phần Lộc Phát Việt Nam,HOSE,Ngân hàng,Ngân hàng,LPB_2016_BCTN.pdf,P2,pending,,
LPB,2020,Ngân hàng Thương mại Cổ phần Lộc Phát Việt Nam,HOSE,Ngân hàng,Ngân hàng,LPB_2020_BCTN.pdf,P1,pending,,
LPS,2010,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2010_BCTN.pdf,P3,pending,,
LPS,2011,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2011_BCTN.pdf,P3,pending,,
LPS,2012,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2012_BCTN.pdf,P3,pending,,
LPS,2013,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2013_BCTN.pdf,P3,pending,,
LPS,2014,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2014_BCTN.pdf,P3,pending,,
LPS,2015,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2015_BCTN.pdf,P2,pending,,
LPS,2016,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2016_BCTN.pdf,P2,pending,,
LPS,2017,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2017_BCTN.pdf,P2,pending,,
LPS,2018,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2018_BCTN.pdf,P1,pending,,
LPS,2019,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2019_BCTN.pdf,P1,pending,,
LPS,2020,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2020_BCTN.pdf,P1,pending,,
LPS,2021,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2021_BCTN.pdf,P1,pending,,
LPS,2022,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2022_BCTN.pdf,P1,pending,,
LPS,2023,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2023_BCTN.pdf,P1,pending,,
LPS,2024,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2024_BCTN.pdf,P1,pending,,
LPS,2025,Công ty Cổ phần Chứng khoán LPS,HOSE,Tài chính,Dịch vụ tài chính,LPS_2025_BCTN.pdf,P1,pending,,
LPT,2010,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2010_BCTN.pdf,P3,pending,,
LPT,2011,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2011_BCTN.pdf,P3,pending,,
LPT,2012,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2012_BCTN.pdf,P3,pending,,
LPT,2013,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2013_BCTN.pdf,P3,pending,,
LPT,2014,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2014_BCTN.pdf,P3,pending,,
LPT,2015,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2015_BCTN.pdf,P3,pending,,
LPT,2016,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2016_BCTN.pdf,P3,pending,,
LPT,2017,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2017_BCTN.pdf,P3,pending,,
LPT,2018,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2018_BCTN.pdf,P3,pending,,
LPT,2019,Công ty Cổ phần Thương mại và Sản xuất Lập Phương Thành,UPCOM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,LPT_2019_BCTN.pdf,P3,pending,,
LQN,2010,Công ty Cổ phần Licogi Quảng Ngãi,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LQN_2010_BCTN.pdf,P3,pending,,
LQN,2011,Công ty Cổ phần Licogi Quảng Ngãi,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LQN_2011_BCTN.pdf,P3,pending,,
LQN,2012,Công ty Cổ phần Licogi Quảng Ngãi,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LQN_2012_BCTN.pdf,P3,pending,,
LQN,2013,Công ty Cổ phần Licogi Quảng Ngãi,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LQN_2013_BCTN.pdf,P3,pending,,
LQN,2014,Công ty Cổ phần Licogi Quảng Ngãi,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LQN_2014_BCTN.pdf,P3,pending,,
LQN,2020,Công ty Cổ phần Licogi Quảng Ngãi,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LQN_2020_BCTN.pdf,P3,pending,,
LQN,2021,Công ty Cổ phần Licogi Quảng Ngãi,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LQN_2021_BCTN.pdf,P3,pending,,
LSG,2010,Công ty Cổ phần Bất động sản Sài Gòn Vi na,UPCOM,Tài chính,Bất động sản,LSG_2010_BCTN.pdf,P3,pending,,
LSG,2011,Công ty Cổ phần Bất động sản Sài Gòn Vi na,UPCOM,Tài chính,Bất động sản,LSG_2011_BCTN.pdf,P3,pending,,
LSG,2012,Công ty Cổ phần Bất động sản Sài Gòn Vi na,UPCOM,Tài chính,Bất động sản,LSG_2012_BCTN.pdf,P3,pending,,
LSG,2013,Công ty Cổ phần Bất động sản Sài Gòn Vi na,UPCOM,Tài chính,Bất động sản,LSG_2013_BCTN.pdf,P3,pending,,
LSS,2016,Công ty Cổ phần Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,LSS_2016_BCTN.pdf,P2,pending,,
LSS,2017,Công ty Cổ phần Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,LSS_2017_BCTN.pdf,P2,pending,,
LSS,2025,Công ty Cổ phần Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,LSS_2025_BCTN.pdf,P1,pending,,
LTC,2011,Công ty Cổ phần Điện nhẹ Viễn Thông,UPCOM,Công nghệ Thông tin,Công nghệ Thông tin,LTC_2011_BCTN.pdf,P3,pending,,
LTC,2018,Công ty Cổ phần Điện nhẹ Viễn Thông,UPCOM,Công nghệ Thông tin,Công nghệ Thông tin,LTC_2018_BCTN.pdf,P3,pending,,
LTC,2019,Công ty Cổ phần Điện nhẹ Viễn Thông,UPCOM,Công nghệ Thông tin,Công nghệ Thông tin,LTC_2019_BCTN.pdf,P3,pending,,
LTC,2020,Công ty Cổ phần Điện nhẹ Viễn Thông,UPCOM,Công nghệ Thông tin,Công nghệ Thông tin,LTC_2020_BCTN.pdf,P3,pending,,
LTC,2024,Công ty Cổ phần Điện nhẹ Viễn Thông,UPCOM,Công nghệ Thông tin,Công nghệ Thông tin,LTC_2024_BCTN.pdf,P3,pending,,
LTC,2025,Công ty Cổ phần Điện nhẹ Viễn Thông,UPCOM,Công nghệ Thông tin,Công nghệ Thông tin,LTC_2025_BCTN.pdf,P3,pending,,
LTQ,2010,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2010_BCTN.pdf,P3,pending,,
LTQ,2011,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2011_BCTN.pdf,P3,pending,,
LTQ,2012,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2012_BCTN.pdf,P3,pending,,
LTQ,2013,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2013_BCTN.pdf,P3,pending,,
LTQ,2014,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2014_BCTN.pdf,P3,pending,,
LTQ,2015,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2015_BCTN.pdf,P3,pending,,
LTQ,2016,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2016_BCTN.pdf,P3,pending,,
LTQ,2017,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2017_BCTN.pdf,P3,pending,,
LTQ,2018,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2018_BCTN.pdf,P3,pending,,
LTQ,2019,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2019_BCTN.pdf,P3,pending,,
LTQ,2020,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2020_BCTN.pdf,P3,pending,,
LTQ,2021,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2021_BCTN.pdf,P3,pending,,
LTQ,2022,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2022_BCTN.pdf,P3,pending,,
LTQ,2023,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2023_BCTN.pdf,P3,pending,,
LTQ,2024,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2024_BCTN.pdf,P3,pending,,
LTQ,2025,Công ty TNHH MTV Lâm nghiệp Nguyễn Văn Trỗi,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,LTQ_2025_BCTN.pdf,P3,pending,,
LUT,2020,Công ty Cổ phần Đầu tư Xây dựng Lương Tài,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LUT_2020_BCTN.pdf,P3,pending,,
LUT,2022,Công ty Cổ phần Đầu tư Xây dựng Lương Tài,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LUT_2022_BCTN.pdf,P3,pending,,
LUT,2023,Công ty Cổ phần Đầu tư Xây dựng Lương Tài,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LUT_2023_BCTN.pdf,P3,pending,,
LUT,2024,Công ty Cổ phần Đầu tư Xây dựng Lương Tài,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LUT_2024_BCTN.pdf,P3,pending,,
LUT,2025,Công ty Cổ phần Đầu tư Xây dựng Lương Tài,UPCOM,Công nghiệp,Xây dựng và Vật liệu,LUT_2025_BCTN.pdf,P3,pending,,
M10,2010,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2010_BCTN.pdf,P3,pending,,
M10,2011,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2011_BCTN.pdf,P3,pending,,
M10,2012,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2012_BCTN.pdf,P3,pending,,
M10,2013,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2013_BCTN.pdf,P3,pending,,
M10,2014,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2014_BCTN.pdf,P3,pending,,
M10,2015,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2015_BCTN.pdf,P3,pending,,
M10,2016,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2016_BCTN.pdf,P3,pending,,
M10,2017,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2017_BCTN.pdf,P3,pending,,
M10,2018,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2018_BCTN.pdf,P3,pending,,
M10,2019,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2019_BCTN.pdf,P3,pending,,
M10,2020,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2020_BCTN.pdf,P3,pending,,
M10,2021,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2021_BCTN.pdf,P3,pending,,
M10,2022,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2022_BCTN.pdf,P3,pending,,
M10,2023,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2023_BCTN.pdf,P3,pending,,
M10,2024,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2024_BCTN.pdf,P3,pending,,
M10,2025,Tổng công ty May 10 - Công ty Cổ phần,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,M10_2025_BCTN.pdf,P3,pending,,
MA1,2010,Công ty Cổ phần Thiết bị,UPCOM,Tài chính,Bất động sản,MA1_2010_BCTN.pdf,P3,pending,,
MA1,2011,Công ty Cổ phần Thiết bị,UPCOM,Tài chính,Bất động sản,MA1_2011_BCTN.pdf,P3,pending,,
MA1,2012,Công ty Cổ phần Thiết bị,UPCOM,Tài chính,Bất động sản,MA1_2012_BCTN.pdf,P3,pending,,
MA1,2013,Công ty Cổ phần Thiết bị,UPCOM,Tài chính,Bất động sản,MA1_2013_BCTN.pdf,P3,pending,,
MA1,2014,Công ty Cổ phần Thiết bị,UPCOM,Tài chính,Bất động sản,MA1_2014_BCTN.pdf,P3,pending,,
MA1,2015,Công ty Cổ phần Thiết bị,UPCOM,Tài chính,Bất động sản,MA1_2015_BCTN.pdf,P3,pending,,
MA1,2016,Công ty Cổ phần Thiết bị,UPCOM,Tài chính,Bất động sản,MA1_2016_BCTN.pdf,P3,pending,,
MA1,2017,Công ty Cổ phần Thiết bị,UPCOM,Tài chính,Bất động sản,MA1_2017_BCTN.pdf,P3,pending,,
